TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
172200,DPW Maintained,Lophostemon confertus :: Brisbane Box,399 Naples St,2,Sidewalk: Curb side : Cutout,Private,,0,Width 3ft,37.72253016,-122.4298478
130222,DPW Maintained,Lophostemon confertus :: Brisbane Box,1661 Jackson St,1,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.79391181,-122.4227343
238531,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,32 Gough St,1,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.77233688,-122.4209008
18719,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,65X Roosevelt Way,7,Sidewalk: Curb side : Cutout,DPW,,12,3x3,37.76672106,-122.4372839
6085,Permitted Site,Pittosporum undulatum :: Victorian Box,1050X Broderick St,1,Sidewalk: Curb side : Cutout,Private,,6,4x4,37.77992553,-122.4404095
229042,DPW Maintained,Lophostemon confertus :: Brisbane Box,567 29th St,1,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.74327272,-122.4325953
86403,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1719 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/19/06 0:00,3,3x3,37.75532907,-122.4841614
130683,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2327 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.79216153,-122.4430756
235285,DPW Maintained,Pittosporum undulatum :: Victorian Box,84 Seward St,2,Sidewalk: Property side : Yard,Private,,4,Width 3ft,37.75867831,-122.4404787
133310,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2590 Green St,1,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.79542181,-122.4416082
200487,DPW Maintained,Lophostemon confertus :: Brisbane Box,2701 03rd St,5,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.75513733,-122.3878246
237634,DPW Maintained,Prunus cerasifera :: Cherry Plum,614 Noe St,2,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.75886302,-122.4326884
128089,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',103 North Point St,6,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.80696394,-122.4099387
179016,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,70 Curtis St,1,Sidewalk: Curb side : Yard,Private,,2,Width 4ft,37.71368727,-122.4397842
229901,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1710 Diamond St,1,Sidewalk: Curb side : Yard,Private,,3,Width 4ft,37.74380593,-122.4356548
238351,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,737 Sanchez St,7,Sidewalk: Curb side : Yard,Private,,8,Width 3ft,37.75768146,-122.4302476
232598,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,62 Worth St,3,Sidewalk: Curb side : Yard,Private,,7,Width 4ft,37.7543975,-122.4399468
229002,DPW Maintained,Lophostemon confertus :: Brisbane Box,3505 19th St,2,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.76002023,-122.421844
30985,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2021 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,7/7/09 0:00,4,3x3,37.7940157,-122.4289981
18512,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',626 Powell St,2,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.79058106,-122.408804
244519,DPW Maintained,Pittosporum undulatum :: Victorian Box,547 Page St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 0ft,37.77308716,-122.4297603
179998,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1261 Sunnydale Ave,1,Sidewalk: Curb side : Cutout,Private,,6,Width 2ft,37.71121815,-122.4138312
62400,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1080 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,10/25/85 0:00,7,,37.80285682,-122.4208902
211747,DPW Maintained,Pittosporum undulatum :: Victorian Box,70 Forest Side Ave,1,Sidewalk: Curb side : Cutout,Private,3/6/17 0:00,3,Width 3ft,37.74210344,-122.4683732
202761,DPW Maintained,Lophostemon confertus :: Brisbane Box,89 Long Bridge St,8,Sidewalk: Curb side : Cutout,Private,,2,Width 5ft,37.77147152,-122.3938603
238697,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,189 Highland Ave,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.7373392,-122.4215722
25569,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,50X Industrial St,14,Sidewalk: Curb side : Cutout,Private,,0,4X4,37.73993926,-122.4003467
42729,DPW Maintained,Pittosporum undulatum :: Victorian Box,1790 Yosemite Ave,4,Sidewalk: Curb side : Cutout,Private,6/26/00 0:00,9,,37.7287859,-122.3949019
133215,DPW Maintained,Pittosporum undulatum :: Victorian Box,601 Davis St,6,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.79744995,-122.3985135
193249,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,88 04th St,3,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.78458869,-122.4045541
33778,Permitted Site,Magnolia grandiflora :: Southern Magnolia,77 Beale St,9,Sidewalk: Curb side : Cutout,Private,1/5/15 0:00,3,3x3,37.79150508,-122.396128
228613,DPW Maintained,Lophostemon confertus :: Brisbane Box,658 San Jose Ave,1,Sidewalk: Curb side : Cutout,Private,,23,Width 3ft,37.74493426,-122.4224628
9101,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5700 Geary Blvd,2,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.7804141,-122.480714
138816,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,727 Grove St,1,Sidewalk: Curb side : Yard,Private,,20,Width 0ft,37.77707912,-122.4284862
230480,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1180 Florida St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.75308806,-122.4101767
135145,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1411 The Embarcadero,2,Sidewalk: Property side : Yard,Private,,10,,37.80851321,-122.411139
116178,DPW Maintained,Pittosporum undulatum :: Victorian Box,94X Natoma St,2,Sidewalk: Curb side : Cutout,Private,,8,2x2,37.78739461,-122.3986281
226509,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',855 Treat Ave,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.75652431,-122.4133046
133393,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3742 Washington St,4,Sidewalk: Curb side : Yard,Private,,11,Width 2ft,37.78905835,-122.454828
213143,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,233 Granada Ave,1,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.72264483,-122.457244
139311,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1333 GOUGH ST,4,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.78585111,-122.4248745
121650,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,90 Fernwood Dr,5,Sidewalk: Curb side : Cutout,Private,1/3/17 0:00,3,2x2,37.73291821,-122.460606
13418,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1 Market St,2,Sidewalk: Curb side : Cutout,DPW,,40,4x4,37.7939088,-122.3953659
236163,DPW Maintained,Pittosporum undulatum :: Victorian Box,136 Whitney St,1,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.73911068,-122.4276084
134817,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,995 Chestnut St,2,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.80288284,-122.4195871
234810,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1613 Market St,1,Sidewalk: Curb side : Cutout,Private,,18,Width 4ft,37.77409175,-122.420347
5379,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,299 Dolores St,2,Sidewalk: Curb side : Cutout,DPW,,60,4X4,37.76491628,-122.4262601
6084,DPW Maintained,Pittosporum undulatum :: Victorian Box,1989 Eddy St,1,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.78033346,-122.440353
141621,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1801 GROVE ST,3,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.77466979,-122.4473934
132897,DPW Maintained,Pittosporum undulatum :: Victorian Box,2527 Scott St,3,Sidewalk: Curb side : Yard,Private,,5,Width 4ft,37.79343676,-122.439897
235766,DPW Maintained,Prunus cerasifera :: Cherry Plum,1300 San Bruno Ave,2,Sidewalk: Curb side : Cutout,Private,,8,Width 5ft,37.75294675,-122.4044447
182235,DPW Maintained,Prunus cerasifera :: Cherry Plum,1431 28th Ave,2,Sidewalk: Curb side : Cutout,Private,,4,Width 0ft,37.76062623,-122.4866668
230109,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,60 Manchester St,1,Sidewalk: Curb side : Cutout,Private,,2,Width 4ft,37.74619666,-122.4143592
237149,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,601 Hampshire St,2,Sidewalk: Curb side : Cutout,Private,,1,Width 5ft,37.76159701,-122.4080679
189765,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2200 26th St,5,Sidewalk: Curb side : Yard,Private,,18,,37.75066047,-122.4016116
195119,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,700 Minnesota St,12,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.76087654,-122.3906053
92336,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2570 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,7/28/09 0:00,1,3x3,37.73928609,-122.4893228
213176,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,75 Jules Ave,1,Sidewalk: Curb side : Cutout,Private,,8,Width 2ft,37.7195783,-122.4613183
185384,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2300 Sunset Blvd,1,Sidewalk: Curb side : Yard,Private,,8,Width 0ft,37.74265566,-122.494309
130447,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2701 Broderick St,1,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.79535393,-122.4437077
13438,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2X Market St,6,Sidewalk: Curb side : Cutout,DPW,12/12/02 0:00,6,4x4,37.79432565,-122.3952546
214687,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2624 14th Ave,2,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.73870492,-122.4697807
23045,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1009 Valencia St,1,Sidewalk: Curb side : Cutout,Private,7/19/94 0:00,20,3X3,37.75664963,-122.4209814
236045,DPW Maintained,Pittosporum undulatum :: Victorian Box,87 Sharon St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.76458824,-122.4297358
130659,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2041 Broderick St,1,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.78946753,-122.4425316
84397,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2101 Jerrold Ave,1,Sidewalk: Curb side : Cutout,Private,,4,,37.74449257,-122.3996366
195337,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,55 Steuart St,2,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.7940156,-122.3940271
5020,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,5320 Diamond Heights Blvd,4,Sidewalk: Curb side : Cutout,Private,1/6/92 0:00,3,2X2,37.74301859,-122.4370193
82793,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1650 Moraga St,1,Sidewalk: Curb side : Cutout,Private,10/30/07 0:00,5,3x3,37.75601024,-122.4805368
235021,DPW Maintained,Pittosporum undulatum :: Victorian Box,575 Douglass St,2,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.7543927,-122.4387246
234944,DPW Maintained,Pittosporum undulatum :: Victorian Box,520 Clipper St,1,Sidewalk: Curb side : Cutout,Private,,6,Width 5ft,37.74878491,-122.4366364
5306,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1635 Divisadero St,8,Sidewalk: Curb side : Cutout,Private,,10,3X3,37.7844831,-122.4398411
75940,DPW Maintained,Lophostemon confertus :: Brisbane Box,539 Bryant St,3,Sidewalk: Curb side : Cutout,Private,,6,,37.78029276,-122.3969876
133296,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2500 Green St,2,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.79556754,-122.4404336
133387,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3730 Washington St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 4ft,37.78909477,-122.4544923
43519,DPW Maintained,Prunus cerasifera :: Cherry Plum,534 Broderick St,1,Sidewalk: Curb side : Cutout,Private,7/19/00 0:00,5,,37.77529897,-122.4395004
51292,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,178 Delta St,1,Sidewalk: Curb side : Cutout,Private,8/26/04 0:00,4,,37.71616097,-122.4082335
63559,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3655 Lawton St,1,Sidewalk: Curb side : Cutout,Private,4/27/87 0:00,7,,37.75676603,-122.5022953
97763,DPW Maintained,Prunus cerasifera :: Cherry Plum,115 Commonwealth Ave,1,Sidewalk: Curb side : Cutout,Private,11/8/11 0:00,1,,37.78356468,-122.4557769
20175,DPW Maintained,Pittosporum undulatum :: Victorian Box,1200X Steiner St,4,Sidewalk: Curb side : Cutout,DPW,1/2/91 0:00,6,3X3,37.7807144,-122.4337918
212712,DPW Maintained,Prunus cerasifera :: Cherry Plum,1453 06th Ave,1,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.76131762,-122.4629908
218415,DPW Maintained,Prunus cerasifera :: Cherry Plum,200 Castenada Ave,2,Sidewalk: Curb side : Yard,Private,,3,Width 0ft,37.74768384,-122.4625323
60371,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1443 Palou Ave,1,Sidewalk: Curb side : Cutout,Private,10/26/82 0:00,9,3x3,37.73225439,-122.3880436
128770,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',63 Maiden Ln,1,Sidewalk: Curb side : Cutout,Private,,6,Width 1ft,37.78829598,-122.4043735
200788,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1600 McKinnon Ave,2,Sidewalk: Curb side : Cutout,Private,,17,Width 0ft,37.73603211,-122.3892175
127598,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',7 Ada Ct,5,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.78569139,-122.4157502
13521,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,388 Market St,4,Sidewalk: Curb side : Cutout,DPW,,20,4x4,37.79187674,-122.398261
84389,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2101 Jerrold Ave,9,Sidewalk: Curb side : Cutout,Private,,4,,37.74426564,-122.3992313
122798,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1458 Kansas St,2,Sidewalk: Curb side : Cutout,Private,,16,4x4,37.7511212,-122.4023383
130542,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,150 Spruce St,1,Sidewalk: Curb side : Yard,Private,,7,Width 4ft,37.78959018,-122.4539735
6219,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1215 Ellis St,2,Sidewalk: Curb side : Cutout,DPW,,15,3X3,37.78279323,-122.4266965
81216,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1490 20th Ave,1,Sidewalk: Curb side : Cutout,Private,,12,,37.7599769,-122.4778682
31387,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1314 Ulloa St,1,Sidewalk: Curb side : Cutout,Private,4/21/95 0:00,12,3x3,37.74147654,-122.4705383
193931,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,102 Whitney Young Cir,8,Sidewalk: Curb side : Cutout,Private,,21,Width 3ft,37.73451735,-122.3847684
178446,DPW Maintained,Pittosporum undulatum :: Victorian Box,300x Mansell St,8,Median : Cutout,DPW,,7,Width 0ft,37.72067242,-122.4044456
190212,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',55 Main St,9,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.79266809,-122.395822
126797,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3898 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.80525905,-122.4438293
118076,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,6950 Geary Blvd,2,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.77978442,-122.4941907
21914,DPW Maintained,Lophostemon confertus :: Brisbane Box,2190 03rd St,4,Sidewalk: Curb side : Cutout,DPW,10/10/17 12:13,3,3X3,37.76215959,-122.3888532
235105,DPW Maintained,Pittosporum undulatum :: Victorian Box,15 Powers Ave,1,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.74602846,-122.4190307
133162,DPW Maintained,Pittosporum undulatum :: Victorian Box,2200 Grant Ave,6,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.80767295,-122.4089567
134077,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2501 Vallejo St,3,Sidewalk: Curb side : Cutout,Private,,15,Width 4ft,37.79471418,-122.4385448
106086,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2712 Webster St,2,Sidewalk: Curb side : Cutout,Private,,17,,37.79603505,-122.4335053
29321,DPW Maintained,Lophostemon confertus :: Brisbane Box,1250X Portola Dr,10,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74005199,-122.4632537
11222,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1050X Ingalls St,8,Sidewalk: Curb side : Cutout,Private,12/22/15 0:00,3,3X4,37.73286112,-122.3796919
212791,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,550 Congo St,1,Sidewalk: Curb side : Cutout,Private,,11,Width 2ft,37.73382221,-122.441955
241783,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,209 Day St,8,Sidewalk: Curb side : Cutout,Private,,12,Width 5ft,37.74277309,-122.4276586
131636,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1 John Maher St,7,Sidewalk: Curb side : Cutout,Private,,9,Width 2ft,37.80099373,-122.4009247
7977,DPW Maintained,Pittosporum undulatum :: Victorian Box,2007 Franklin St,2,Sidewalk: Curb side : Cutout,Private,,15,3X3,37.79320611,-122.4246733
133662,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3301 Van Ness Ave,16,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.80621167,-122.4256985
130514,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3511 Clay St,2,Sidewalk: Curb side : Cutout,Private,,9,Width 2ft,37.78855111,-122.4507397
187310,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2200 Sunset Blvd,3,Sidewalk: Curb side : Yard,Private,,24,Width 0ft,37.74464844,-122.4944676
178973,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1501 San Jose Ave,1,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.73052706,-122.4359038
50236,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1450 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,8/27/03 0:00,5,,37.76012011,-122.4907854
124670,DPW Maintained,Pittosporum undulatum :: Victorian Box,362 Arguello Blvd,1,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.78452751,-122.4590107
93481,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1514 Jerrold Ave,1,Sidewalk: Curb side : Cutout,Private,8/11/10 0:00,1,3x3,37.73805455,-122.3879314
51921,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',101 Walnut St,1,Sidewalk: Curb side : Cutout,Private,7/20/05 0:00,8,,37.79047913,-122.4492422
178453,DPW Maintained,Pittosporum undulatum :: Victorian Box,500x Mansell St,13,Median : Cutout,DPW,,11,Width 0ft,37.72036784,-122.4056546
214577,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1427 Irving St,1,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.7636368,-122.4733357
29273,DPW Maintained,Lophostemon confertus :: Brisbane Box,300X Portola Dr,17,Median : Cutout,DPW,10/14/05 0:00,3,3X3,37.74666796,-122.4469037
131332,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1308 Francisco St,2,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.80301179,-122.4270228
38849,DPW Maintained,Pittosporum undulatum :: Victorian Box,1567 20th Ave,2,Sidewalk: Curb side : Cutout,Private,11/2/98 0:00,7,,37.75852933,-122.4779354
232612,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,25 Wilder St,2,Sidewalk: Curb side : Cutout,Private,,8,Width 2ft,37.73394731,-122.4327086
200423,DPW Maintained,Lophostemon confertus :: Brisbane Box,2955 03rd St,10,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.75239775,-122.3875551
183683,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,4109 Irving St,1,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.76238886,-122.5020072
132500,DPW Maintained,Pittosporum undulatum :: Victorian Box,2512 Union St,2,Sidewalk: Curb side : Cutout,Private,,18,Width 3ft,37.79647697,-122.4408546
212764,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,450 Vicente St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.73955924,-122.4719839
2120,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1100X Bosworth St,9,Sidewalk: Curb side : Cutout,DPW,7/6/05 0:00,3,3X3,37.73462174,-122.4388132
138964,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,686 HAYES ST,1,Sidewalk: Curb side : Cutout,Private,,12,Width 0ft,37.77636983,-122.427687
132934,DPW Maintained,Pittosporum undulatum :: Victorian Box,2266 Jackson St,3,Sidewalk: Curb side : Cutout,Private,,29,Width 4ft,37.79281795,-122.43238
